service_tier,promised_transit_days,handling_lead_days,serve_distance_km,line_count,unit_total,consignment_value,mean_markdown,same_day_workload,zone_weekly_bookings,arrival_slip_days
3.0,4.0,2.0,2269.3352692771377,3.0,3.0,389.97001267999997,0.13333333533333333,56.0,91.0,-2.0
3.0,4.0,4.0,7252.718694547761,1.0,3.0,179.9700012,0.02,56.0,91.0,0.0
3.0,4.0,5.0,3050.4203205585363,5.0,8.0,579.94001388,0.0980000016,56.0,103.0,1.0
3.0,4.0,3.0,1200.4541506972544,1.0,1.0,399.980011,0.170000002,56.0,103.0,-1.0
2.0,2.0,4.0,361.0132771639902,5.0,14.0,1199.9100189,0.11199999759999998,56.0,111.0,2.0
1.0,1.0,2.0,2269.102686159936,4.0,10.0,929.9400100600001,0.05250000125,56.0,111.0,1.0
2.0,2.0,6.0,3161.491975055913,1.0,1.0,399.980011,0.129999995,56.0,91.0,4.0
1.0,1.0,2.0,2269.612442831058,4.0,6.0,909.9200287,0.09999999925,56.0,111.0,1.0
1.0,1.0,2.0,1273.9864518033382,4.0,8.0,574.90999035,0.08999999950000001,56.0,111.0,1.0
3.0,4.0,5.0,1571.1124399257976,1.0,1.0,49.97999954,0.059999999,56.0,72.0,1.0
1.0,1.0,2.0,2268.4152628196553,3.0,6.0,649.980011,0.043333332333333335,56.0,111.0,1.0
1.0,1.0,2.0,2268.320611749768,4.0,10.0,631.98000527,0.1850000015,56.0,111.0,1.0
1.0,1.0,2.0,2144.3291647003684,5.0,14.0,1209.8100281,0.1200000024,56.0,111.0,1.0
1.0,1.0,2.0,1406.3653763781995,2.0,4.0,579.9500122,0.1350000055,56.0,103.0,1.0
1.0,1.0,2.0,3731.2376947248426,5.0,6.0,559.92000578,0.058000000600000004,56.0,103.0,1.0
3.0,4.0,6.0,2268.2663318906853,1.0,1.0,299.980011,0.0,56.0,103.0,2.0
3.0,4.0,2.0,1573.4238098243368,3.0,6.0,281.98999977,0.123333335,56.0,103.0,-2.0
3.0,4.0,4.0,1572.7286422637249,5.0,13.0,734.85001756,0.0999999972,56.0,103.0,0.0
3.0,4.0,5.0,2272.3976954656987,4.0,12.0,609.9200134,0.13500000075000002,56.0,111.0,1.0
3.0,4.0,6.0,3064.930626935125,2.0,5.0,399.9100037,0.030000000500000002,56.0,103.0,2.0
3.0,4.0,2.0,2267.529548404046,4.0,10.0,939.8500214000001,0.0975,56.0,91.0,-2.0
2.0,2.0,3.0,3163.5765616234876,1.0,1.0,199.9900055,0.029999999,56.0,72.0,1.0
2.0,2.0,4.0,1539.9712569891278,2.0,2.0,329.980011,0.0350000005,56.0,72.0,2.0
1.0,1.0,2.0,3095.036035737672,1.0,2.0,199.9799957,0.029999999,56.0,103.0,1.0
1.0,1.0,2.0,1867.920533344394,1.0,1.0,299.980011,0.200000003,56.0,103.0,1.0
1.0,1.0,2.0,1396.0467875708846,1.0,3.0,150.0,0.180000007,56.0,103.0,1.0
1.0,1.0,2.0,1570.2693700189118,5.0,11.0,1189.9200286999999,0.1520000026,56.0,103.0,1.0
1.0,1.0,2.0,2273.7969964143535,4.0,6.0,929.960022,0.15250000275,56.0,103.0,1.0
1.0,1.0,2.0,1580.4003584738118,4.0,7.0,639.9300079,0.065,56.0,103.0,1.0
3.0,4.0,2.0,2595.8419329874,5.0,10.0,1129.83002098,0.0899999992,56.0,103.0,-2.0
3.0,4.0,3.0,1680.7834036738918,4.0,7.0,789.9200287,0.0850000005,56.0,103.0,-1.0
2.0,2.0,4.0,3207.3158127437528,4.0,9.0,379.97000122000003,0.08999999825,56.0,103.0,2.0
3.0,4.0,5.0,2270.5420294129854,3.0,3.0,439.97001267999997,0.14000000066666665,56.0,103.0,1.0
3.0,4.0,6.0,2273.0828530722297,5.0,9.0,683.8800201199999,0.0820000008,56.0,72.0,2.0
3.0,4.0,3.0,2268.487306713334,4.0,12.0,929.9100036,0.1399999985,56.0,72.0,-1.0
3.0,4.0,5.0,1556.7475759348667,5.0,17.0,1239.9400177,0.11199999840000001,56.0,111.0,1.0
3.0,4.0,6.0,2267.6391744343437,3.0,8.0,519.9200058,0.10999999999999999,56.0,111.0,2.0
3.0,4.0,3.0,1523.0412098148797,3.0,6.0,449.96999356000003,0.05999999933333333,56.0,72.0,-1.0
3.0,4.0,4.0,2268.6814247912653,2.0,4.0,209.93000408,0.114999998,56.0,91.0,0.0
3.0,4.0,5.0,2273.28218792329,2.0,6.0,359.94001388,0.130000003,56.0,72.0,1.0
3.0,4.0,6.0,3170.0825100648185,5.0,11.0,1229.8700409,0.0700000004,56.0,72.0,2.0
3.0,4.0,2.0,2582.7155961601575,5.0,9.0,629.86001588,0.12400000019999999,56.0,72.0,-2.0
3.0,4.0,3.0,2274.120451083647,5.0,9.0,959.93001556,0.0960000026,56.0,72.0,-1.0
2.0,2.0,4.0,1313.472765585042,2.0,5.0,799.9400025,0.0299999995,56.0,111.0,2.0
2.0,2.0,6.0,2580.637839885922,3.0,7.0,559.9300232,0.16333333133333336,56.0,91.0,4.0
2.0,2.0,3.0,1314.6031851744765,3.0,3.0,489.96001818,0.10666666899999999,56.0,111.0,1.0
3.0,4.0,4.0,2070.414197396263,4.0,10.0,959.9400177,0.17249999925,56.0,103.0,0.0
2.0,2.0,5.0,1564.7118862224413,5.0,9.0,849.88002396,0.10999999860000001,56.0,103.0,3.0
3.0,4.0,2.0,995.7885505745386,3.0,7.0,349.8999939,0.06,56.0,111.0,-2.0
3.0,4.0,3.0,2844.6088630947343,1.0,2.0,100.0,0.180000007,56.0,72.0,-1.0
1.0,1.0,2.0,2272.2630211789747,2.0,6.0,279.98000336,0.16,56.0,91.0,1.0
2.0,2.0,5.0,1616.8835740331797,2.0,5.0,799.9400025,0.11500000399999999,56.0,91.0,3.0
2.0,2.0,6.0,2270.6538828995754,4.0,8.0,759.9200211,0.1625000025,56.0,103.0,4.0
3.0,4.0,2.0,2248.907876810649,1.0,4.0,399.9599915,0.039999999,61.0,91.0,-2.0
3.0,4.0,3.0,1442.3174826184054,2.0,3.0,139.95000076,0.0949999975,61.0,91.0,-1.0
3.0,4.0,4.0,2271.4181249976086,3.0,9.0,849.9300232,0.13666667066666668,61.0,111.0,0.0
3.0,4.0,5.0,3177.9817964932276,1.0,4.0,199.9199982,0.25,61.0,111.0,1.0
3.0,4.0,6.0,1423.3512988209764,2.0,2.0,329.980011,0.1299999985,61.0,72.0,2.0
3.0,4.0,2.0,642.3741268799753,4.0,13.0,729.81999968,0.0875000005,61.0,72.0,-2.0
3.0,4.0,3.0,2288.0873169972488,4.0,6.0,949.9000244,0.12749999725,61.0,72.0,-1.0
3.0,4.0,4.0,3146.9850036841162,4.0,11.0,979.9000244,0.137500001,61.0,111.0,0.0
3.0,4.0,5.0,2298.250575655669,2.0,8.0,449.9500122,0.0949999985,61.0,111.0,1.0
3.0,4.0,6.0,2271.7351257873897,2.0,3.0,279.97000886,0.140000004,61.0,72.0,2.0
3.0,4.0,2.0,2272.02624796107,2.0,6.0,124.94999695,0.079999998,61.0,72.0,-2.0
3.0,4.0,3.0,2270.6068289677373,1.0,5.0,299.9500122,0.100000001,61.0,111.0,-1.0
0.0,0.0,0.0,1539.8585030929412,5.0,11.0,1249.8800202,0.133999998,61.0,111.0,0.0
0.0,0.0,0.0,1187.5038984260432,2.0,6.0,339.9400024,0.080000002,61.0,111.0,0.0
3.0,4.0,6.0,2273.3682801605178,2.0,6.0,649.980011,0.13500000150000002,61.0,72.0,2.0
3.0,4.0,2.0,3063.5133951948983,1.0,3.0,179.9700012,0.090000004,61.0,111.0,-2.0
3.0,4.0,3.0,1338.426952811727,5.0,11.0,1069.8800355,0.13000000439999998,61.0,72.0,-1.0
3.0,4.0,4.0,1575.9097303827434,5.0,7.0,1629.9000397,0.0700000002,61.0,72.0,0.0
3.0,4.0,5.0,756.4034489166702,4.0,5.0,689.94002158,0.1050000015,61.0,91.0,1.0
3.0,4.0,6.0,2272.3880504226336,1.0,1.0,59.99000168,0.050000001,61.0,72.0,2.0
3.0,4.0,3.0,1418.2811607964736,3.0,3.0,509.95001221999996,0.029999999333333333,61.0,103.0,-1.0
3.0,4.0,4.0,296.11634685887316,5.0,15.0,1029.870018,0.08999999900000001,61.0,111.0,0.0
3.0,4.0,5.0,3128.8433666073033,3.0,5.0,599.90001294,0.03666666799999999,61.0,111.0,1.0
3.0,4.0,6.0,2898.354203454525,4.0,10.0,409.87000656,0.09000000025,61.0,111.0,2.0
3.0,4.0,3.0,2270.1904325789787,2.0,8.0,429.8699951,0.060000000500000004,61.0,91.0,-1.0
3.0,4.0,5.0,767.1230206537987,2.0,3.0,249.97000889999998,0.089999998,61.0,91.0,1.0
3.0,4.0,6.0,3187.8872954923195,2.0,2.0,319.97001077,0.055000002,61.0,91.0,2.0
3.0,4.0,2.0,2270.2353249144408,4.0,4.0,759.9500275,0.052499999500000005,61.0,91.0,-2.0
3.0,4.0,3.0,3167.871929720387,4.0,10.0,789.8900146200001,0.0825,61.0,111.0,-1.0
3.0,4.0,4.0,1419.3939130391693,4.0,10.0,1349.8300171,0.09500000075,61.0,111.0,0.0
3.0,4.0,5.0,1419.355545384566,1.0,1.0,199.9900055,0.059999999,61.0,111.0,1.0
3.0,4.0,6.0,1367.806418508356,5.0,12.0,1069.9000320999999,0.0679999992,61.0,91.0,2.0
1.0,1.0,2.0,2081.748399453071,3.0,3.0,659.960022,0.07666666766666667,61.0,72.0,1.0
3.0,4.0,4.0,2269.190802304446,1.0,3.0,149.9400024,0.050000001,61.0,72.0,0.0
3.0,4.0,2.0,2138.107359045346,4.0,9.0,749.94001008,0.0574999985,61.0,72.0,-2.0
1.0,1.0,2.0,2274.100192393093,1.0,1.0,59.99000168,0.02,61.0,72.0,1.0
2.0,2.0,4.0,2271.9097237814544,1.0,1.0,199.9900055,0.02,61.0,72.0,2.0
1.0,1.0,2.0,2269.7941712284482,2.0,4.0,359.96000288,0.04,61.0,72.0,1.0
2.0,2.0,6.0,1505.0962014746774,4.0,6.0,729.93001558,0.14500000325,61.0,111.0,4.0
1.0,1.0,2.0,2272.340745596813,5.0,5.0,889.94002918,0.0620000002,61.0,111.0,1.0
3.0,4.0,3.0,2270.186648741975,4.0,7.0,779.9500122,0.06750000025,61.0,111.0,-1.0
3.0,4.0,4.0,1539.495343748827,1.0,2.0,99.95999908,0.200000003,61.0,111.0,0.0
3.0,4.0,5.0,2272.7615535475575,5.0,8.0,964.86002165,0.12000000120000001,61.0,111.0,1.0
3.0,4.0,6.0,2272.0729661244936,1.0,5.0,299.9500122,0.059999999,61.0,72.0,2.0
3.0,4.0,3.0,745.532166167647,5.0,9.0,1179.88002394,0.1660000026,61.0,72.0,-1.0
3.0,4.0,4.0,2273.4027089188003,1.0,1.0,59.99000168,0.25,61.0,91.0,0.0
0.0,0.0,0.0,1533.0942139857607,4.0,4.0,789.95002368,0.1875,61.0,91.0,1.0
0.0,0.0,0.0,2273.433803210081,2.0,2.0,459.97001267999997,0.150000002,61.0,91.0,1.0
2.0,2.0,2.0,6410.094827380179,2.0,3.0,399.94001008,0.10000000349999999,61.0,91.0,0.0
1.0,1.0,2.0,1293.9669357222676,5.0,9.0,999.960022,0.11400000299999999,61.0,111.0,1.0
1.0,1.0,2.0,2272.8153128307613,4.0,12.0,889.92001342,0.0824999985,61.0,91.0,1.0
1.0,1.0,2.0,1563.2869854884498,4.0,8.0,870.9000244399999,0.057500001,61.0,72.0,1.0
1.0,1.0,2.0,2269.0536294246817,4.0,10.0,729.9000092,0.1449999995,61.0,103.0,1.0
3.0,4.0,3.0,2271.218291734219,2.0,2.0,429.9700165,0.20000000299999998,61.0,91.0,-1.0
3.0,4.0,4.0,2268.71565638252,4.0,10.0,739.939996771,0.10250000025,61.0,111.0,0.0
3.0,4.0,5.0,2269.311064234954,3.0,11.0,699.89001844,0.13000000266666667,61.0,111.0,1.0
3.0,4.0,6.0,3077.5211138585296,2.0,9.0,349.9199982,0.08499999800000001,61.0,72.0,2.0
3.0,4.0,2.0,3134.12053611323,4.0,4.0,899.9400253599999,0.1000000005,61.0,72.0,-2.0
3.0,4.0,3.0,7262.436820516742,3.0,13.0,924.9200134,0.10000000166666667,61.0,103.0,-1.0
3.0,4.0,4.0,2272.2155866684943,2.0,5.0,599.980011,0.055,61.0,91.0,0.0
3.0,4.0,5.0,2269.2188227765187,1.0,4.0,207.9600067,0.050000001,61.0,91.0,1.0
3.0,4.0,6.0,2271.2545688637633,3.0,8.0,449.9700012,0.06666666833333333,55.0,91.0,2.0
3.0,4.0,2.0,2270.8550825664456,4.0,10.0,619.90000528,0.08500000225,55.0,91.0,-2.0
1.0,1.0,2.0,1199.9789229932617,2.0,4.0,579.9500122,0.0299999995,55.0,91.0,1.0
1.0,1.0,2.0,2269.4170432907954,5.0,9.0,929.92001724,0.11400000079999999,55.0,91.0,1.0
1.0,1.0,2.0,840.1485740987144,5.0,15.0,979.84001155,0.1120000012,55.0,91.0,1.0
1.0,1.0,2.0,3169.0726978347184,2.0,4.0,249.9600067,0.114999998,55.0,91.0,1.0
1.0,1.0,2.0,3077.8687627473364,3.0,8.0,389.93000408,0.05000000000000001,55.0,111.0,1.0
1.0,1.0,2.0,2268.856145137467,4.0,9.0,1079.9300232,0.0625,55.0,111.0,1.0
1.0,1.0,2.0,2269.8582836960104,4.0,10.0,1049.8500213,0.06499999875000001,55.0,111.0,1.0
1.0,1.0,2.0,2273.6022984794004,1.0,1.0,199.9900055,0.129999995,55.0,103.0,1.0
3.0,4.0,6.0,3538.9333628372347,1.0,5.0,249.8999939,0.029999999,55.0,111.0,2.0
3.0,4.0,2.0,3078.3590645907775,4.0,13.0,999.9000092,0.12000000150000001,55.0,111.0,-2.0
3.0,4.0,3.0,3183.1530997770747,2.0,8.0,439.9600067,0.034999999000000004,55.0,111.0,-1.0
3.0,4.0,5.0,2299.997362284468,4.0,8.0,679.9600143600001,0.11250000399999999,55.0,103.0,1.0
3.0,4.0,6.0,2272.936312684235,2.0,3.0,349.96001054,0.155000001,55.0,103.0,2.0
3.0,4.0,2.0,3553.2058425157566,4.0,8.0,949.8600159,0.08999999875,55.0,103.0,-2.0
3.0,4.0,4.0,2270.9998923378057,3.0,7.0,649.91000744,0.07333333433333333,55.0,91.0,0.0
3.0,4.0,5.0,2568.949291884542,5.0,12.0,661.98000527,0.0719999994,55.0,91.0,1.0
3.0,4.0,6.0,2269.2849986250694,1.0,3.0,119.9700012,0.119999997,55.0,91.0,2.0
3.0,4.0,2.0,1306.467848828812,5.0,14.0,1029.8700104,0.0779999998,55.0,91.0,-2.0
1.0,1.0,2.0,632.8615880337078,4.0,12.0,694.8899918,0.03500000025,55.0,91.0,1.0
1.0,1.0,2.0,2272.365805433255,5.0,12.0,1329.80002598,0.10799999980000001,55.0,91.0,1.0
3.0,4.0,6.0,2300.4624845631797,1.0,1.0,399.980011,0.200000003,55.0,91.0,2.0
2.0,2.0,2.0,1342.6511254631323,1.0,4.0,199.9199982,0.129999995,55.0,91.0,0.0
3.0,4.0,4.0,1098.1520119111844,1.0,1.0,49.97999954,0.159999996,55.0,103.0,0.0
3.0,4.0,5.0,970.4534386552449,5.0,9.0,1054.9100342,0.0840000028,55.0,103.0,1.0
1.0,1.0,2.0,3178.52853072424,2.0,2.0,459.97001267999997,0.164999999,55.0,103.0,1.0
3.0,4.0,2.0,2269.7013884079142,2.0,2.0,529.9700164999999,0.0999999975,55.0,103.0,-2.0
3.0,4.0,3.0,2272.190430180694,3.0,9.0,1049.9300232,0.1633333366666667,55.0,111.0,-1.0
3.0,4.0,4.0,3185.59951816634,1.0,1.0,399.980011,0.129999995,55.0,111.0,0.0
3.0,4.0,5.0,2272.616333064305,4.0,9.0,469.9200096,0.11750000099999999,55.0,111.0,1.0
3.0,4.0,6.0,2270.767296822673,3.0,3.0,427.97001077,0.04999999966666666,55.0,72.0,2.0
2.0,2.0,3.0,2161.9826697635353,4.0,5.0,781.94001388,0.12499999925,55.0,103.0,1.0
2.0,2.0,5.0,1551.8704928036968,2.0,2.0,529.9700164999999,0.060000000500000004,55.0,72.0,3.0
3.0,4.0,6.0,1387.890017147342,4.0,18.0,1024.8400115,0.062499999,55.0,72.0,2.0
3.0,4.0,4.0,2274.2199932929284,1.0,1.0,299.980011,0.059999999,55.0,91.0,0.0
3.0,4.0,6.0,1348.4106319745256,5.0,12.0,1149.86000826,0.0839999992,55.0,111.0,2.0
2.0,2.0,2.0,460.5206411668184,5.0,13.0,889.81001284,0.12199999980000001,55.0,111.0,0.0
2.0,2.0,3.0,1398.8374643163695,3.0,10.0,599.8999939,0.10333333466666667,55.0,111.0,1.0
2.0,2.0,5.0,764.5280235283649,2.0,4.0,399.9599914,0.1750000045,55.0,111.0,3.0
2.0,2.0,6.0,3110.160244246967,3.0,5.0,799.9400177,0.03333333266666667,55.0,111.0,4.0
3.0,4.0,2.0,3067.689764402057,5.0,18.0,1029.83002468,0.07800000139999999,55.0,91.0,-2.0
3.0,4.0,3.0,3254.117034351079,2.0,2.0,439.97001267999997,0.0649999995,55.0,103.0,-1.0
3.0,4.0,4.0,2268.852507627184,4.0,11.0,729.8899994,0.065,55.0,103.0,0.0
3.0,4.0,5.0,1506.3894170906722,1.0,1.0,50.0,0.25,55.0,72.0,1.0
3.0,4.0,6.0,2273.3095467620597,1.0,1.0,399.980011,0.059999999,55.0,91.0,2.0
0.0,0.0,0.0,3059.839004002479,1.0,3.0,149.9400024,0.0,55.0,91.0,1.0
0.0,0.0,0.0,1169.2760798398695,5.0,17.0,1379.7800293,0.0820000014,55.0,91.0,1.0
0.0,0.0,0.0,1004.3903252712005,1.0,1.0,199.9900055,0.02,55.0,91.0,1.0
0.0,0.0,0.0,2269.8144854707425,1.0,4.0,200.0,0.25,55.0,103.0,1.0
2.0,2.0,3.0,2269.9330115062253,5.0,7.0,1139.92002488,0.024000000400000002,55.0,111.0,1.0
3.0,4.0,4.0,3167.8537304350148,2.0,6.0,299.87999344,0.155000001,55.0,111.0,0.0
3.0,4.0,6.0,1380.2270043765488,1.0,1.0,299.980011,0.029999999,55.0,72.0,2.0
3.0,4.0,2.0,1176.483828185259,5.0,9.0,1089.9000397,0.1380000018,55.0,111.0,-2.0
3.0,4.0,3.0,1819.117642753152,2.0,6.0,499.9400177,0.13,55.0,91.0,-1.0
3.0,4.0,4.0,1136.9588919168855,2.0,2.0,329.980011,0.1850000025,56.0,91.0,0.0
3.0,4.0,6.0,956.3442791885363,4.0,4.0,959.9500275,0.0624999985,56.0,103.0,2.0
0.0,0.0,0.0,479.241043790581,5.0,10.0,1055.89002608,0.10000000179999999,56.0,103.0,0.0
0.0,0.0,0.0,498.66244844457214,3.0,5.0,649.9700164999999,0.10666666566666667,56.0,111.0,0.0
1.0,1.0,2.0,3523.7388703184583,2.0,3.0,159.99000168,0.114999998,56.0,111.0,1.0
1.0,1.0,2.0,3170.2079691787126,1.0,1.0,129.9900055,0.150000006,56.0,72.0,1.0
1.0,1.0,2.0,1566.027733476868,5.0,12.0,1629.8600311999999,0.055999997999999995,56.0,72.0,1.0
1.0,1.0,2.0,1031.2437884966719,2.0,3.0,229.95000457999998,0.1399999965,56.0,111.0,1.0
3.0,4.0,3.0,2268.7734296403733,2.0,8.0,399.8399963,0.210000001,56.0,111.0,-1.0
3.0,4.0,4.0,2268.748563984271,2.0,2.0,239.98000718,0.0999999975,56.0,111.0,0.0
3.0,4.0,5.0,2274.236949348827,1.0,1.0,199.9900055,0.150000006,56.0,111.0,1.0
3.0,4.0,2.0,1363.9324335352037,1.0,1.0,299.980011,0.25,56.0,103.0,-2.0
3.0,4.0,4.0,2271.6071331638223,3.0,7.0,799.8800049,0.07333333533333333,56.0,111.0,0.0
3.0,4.0,5.0,2124.374994375106,4.0,7.0,874.93002322,0.1425000015,56.0,111.0,1.0
3.0,4.0,6.0,494.7698923324282,3.0,7.0,369.9800034,0.09333333366666667,56.0,91.0,2.0
3.0,4.0,2.0,2267.570837937869,5.0,12.0,1017.8800278,0.152000001,56.0,103.0,-2.0
3.0,4.0,3.0,1276.0534102379804,3.0,7.0,439.98000718000003,0.09333333233333334,56.0,103.0,-1.0
3.0,4.0,4.0,2272.8634866272077,3.0,11.0,404.88999935000004,0.07666666800000001,56.0,103.0,0.0
0.0,0.0,0.0,609.5195728538522,5.0,13.0,949.82001498,0.08800000020000001,56.0,111.0,0.0
0.0,0.0,0.0,1142.3572363572057,5.0,10.0,779.83000952,0.124,56.0,72.0,0.0
2.0,2.0,2.0,3092.383688202509,5.0,12.0,667.8400116600001,0.0800000022,56.0,103.0,0.0
2.0,2.0,3.0,956.3442791885363,3.0,3.0,659.960022,0.08,56.0,103.0,1.0
1.0,1.0,2.0,2124.2391811892344,5.0,9.0,1154.89002226,0.06800000040000001,56.0,103.0,1.0
1.0,1.0,2.0,1419.355545384566,3.0,6.0,452.9400101,0.09333333366666667,56.0,111.0,1.0
1.0,1.0,2.0,3073.966628019326,1.0,3.0,179.9700012,0.25,56.0,111.0,1.0
3.0,4.0,3.0,2270.3687797809034,5.0,15.0,1003.8400192,0.1019999998,56.0,103.0,-1.0
3.0,4.0,4.0,2268.8241249172347,5.0,9.0,959.8600159,0.066,56.0,103.0,0.0
3.0,4.0,5.0,2269.821594741222,3.0,6.0,319.94000248,0.08333333466666666,56.0,103.0,1.0
3.0,4.0,6.0,1140.9679819349187,4.0,15.0,919.9000244,0.120000002,56.0,103.0,2.0
1.0,1.0,2.0,2272.492321965199,5.0,10.0,1413.92003254,0.09399999740000001,56.0,91.0,1.0
1.0,1.0,2.0,2288.086550733044,1.0,1.0,299.980011,0.119999997,56.0,91.0,1.0
1.0,1.0,2.0,2271.486834892623,1.0,4.0,200.0,0.200000003,56.0,91.0,1.0
1.0,1.0,2.0,2572.3633717190687,1.0,1.0,99.98999786,0.0,56.0,91.0,1.0
3.0,4.0,3.0,1620.8717316318807,1.0,1.0,399.980011,0.100000001,56.0,103.0,-1.0
2.0,2.0,4.0,2271.7256764641224,5.0,17.0,1291.8700256,0.0959999998,56.0,103.0,2.0
2.0,2.0,5.0,2299.636628780348,1.0,1.0,129.9900055,0.200000003,56.0,103.0,3.0
3.0,4.0,6.0,1234.6067517897359,3.0,7.0,229.9300041,0.113333332,56.0,103.0,2.0
3.0,4.0,2.0,1429.5856481377862,2.0,3.0,139.97000504,0.1050000005,56.0,91.0,-2.0
3.0,4.0,3.0,3145.824352463133,4.0,12.0,809.9300079,0.09249999875,56.0,91.0,-1.0
2.0,2.0,4.0,1200.4541506972544,1.0,1.0,299.980011,0.100000001,56.0,72.0,2.0
3.0,4.0,6.0,2269.9330115062253,4.0,12.0,849.980011,0.102500004,56.0,103.0,2.0
3.0,4.0,2.0,1320.0293270294517,4.0,9.0,1149.930008,0.06499999925,56.0,103.0,-2.0
3.0,4.0,3.0,2272.4781840623223,1.0,1.0,399.980011,0.059999999,56.0,111.0,-1.0
3.0,4.0,4.0,1832.6033317706595,4.0,8.0,929.9400177,0.10250000100000001,56.0,103.0,0.0
3.0,4.0,6.0,2269.239058632179,5.0,11.0,989.96001818,0.07000000040000001,56.0,103.0,2.0
3.0,4.0,2.0,2148.231019951805,5.0,10.0,645.95001417,0.10000000140000001,56.0,103.0,-2.0
3.0,4.0,6.0,3144.9425236413863,2.0,8.0,369.8699951,0.110000003,56.0,103.0,2.0
3.0,4.0,2.0,2273.8683226462736,5.0,12.0,929.87002178,0.094,56.0,103.0,-2.0
3.0,4.0,5.0,7252.718694547761,1.0,1.0,299.980011,0.07,56.0,103.0,1.0
3.0,4.0,6.0,3117.139537446183,2.0,5.0,250.0,0.1750000045,56.0,103.0,2.0
1.0,1.0,2.0,2272.3125017576863,4.0,6.0,533.9600144,0.065,56.0,91.0,1.0
1.0,1.0,2.0,688.2194218763955,4.0,7.0,929.91002658,0.0799999985,56.0,91.0,1.0
1.0,1.0,2.0,2269.4589206740575,1.0,4.0,399.9599915,0.25,56.0,72.0,1.0
1.0,1.0,2.0,2267.8999821229836,1.0,5.0,499.9500122,0.090000004,56.0,91.0,1.0
2.0,2.0,6.0,2270.629670854601,4.0,4.0,379.96001436,0.062500001,56.0,91.0,4.0
2.0,2.0,2.0,2269.744656427994,4.0,10.0,759.9500122,0.0775000015,56.0,91.0,0.0
3.0,4.0,3.0,2271.9406633839585,1.0,1.0,399.980011,0.02,50.0,91.0,-1.0
3.0,4.0,4.0,2299.808458430792,1.0,1.0,129.9900055,0.050000001,50.0,91.0,0.0
3.0,4.0,5.0,2996.4935630092305,3.0,13.0,639.8700179800001,0.17666666433333333,50.0,91.0,1.0
3.0,4.0,6.0,1312.8030885277096,4.0,5.0,449.95000456,0.04749999975,50.0,111.0,2.0
3.0,4.0,2.0,1633.7746079586773,5.0,11.0,1279.9300232,0.0699999996,50.0,111.0,-2.0
3.0,4.0,3.0,1369.9397387050785,4.0,16.0,1149.8299866,0.1849999985,50.0,111.0,-1.0
2.0,2.0,4.0,465.38836866930814,4.0,8.0,1249.9400329999999,0.07250000075,50.0,72.0,2.0
2.0,2.0,6.0,2210.406655253788,1.0,5.0,249.8999939,0.119999997,50.0,72.0,4.0
2.0,2.0,2.0,2274.275230008957,3.0,9.0,799.8699952,0.08666666900000002,50.0,111.0,0.0
3.0,4.0,3.0,2268.8327643788552,1.0,3.0,119.9700012,0.059999999,50.0,111.0,-1.0
2.0,2.0,5.0,2071.8002330348095,5.0,9.0,559.8800163,0.050000000600000004,50.0,111.0,3.0
2.0,2.0,6.0,368.02764869659603,1.0,1.0,50.0,0.170000002,50.0,103.0,4.0
2.0,2.0,2.0,1363.2224374955215,1.0,4.0,200.0,0.150000006,50.0,111.0,0.0
0.0,0.0,0.0,3107.3187331393283,4.0,14.0,849.8300018,0.1250000035,50.0,103.0,0.0
0.0,0.0,0.0,3174.450873656356,1.0,1.0,129.9900055,0.0,50.0,103.0,0.0
1.0,1.0,2.0,3553.529850838296,3.0,3.0,699.95001986,0.09999999966666667,50.0,103.0,1.0
1.0,1.0,2.0,1663.2237610718485,3.0,5.0,609.91001508,0.14000000066666665,50.0,103.0,1.0
1.0,1.0,2.0,3185.9722782590393,1.0,1.0,129.9900055,0.25,50.0,103.0,1.0
1.0,1.0,2.0,696.21798405156,1.0,1.0,299.980011,0.0,50.0,111.0,1.0
1.0,1.0,2.0,465.5715799959135,1.0,1.0,199.9900055,0.029999999,50.0,111.0,1.0
3.0,4.0,3.0,1553.0509624526458,2.0,4.0,309.9600067,0.1850000025,50.0,111.0,-1.0
3.0,4.0,4.0,2268.326079481033,2.0,5.0,599.9000092,0.1100000015,50.0,111.0,0.0
3.0,4.0,5.0,2270.700864405273,2.0,4.0,249.93000025999999,0.1799999995,50.0,103.0,1.0
3.0,4.0,6.0,1566.4189405761251,1.0,1.0,299.980011,0.25,50.0,103.0,2.0
3.0,4.0,2.0,2272.278193344934,1.0,5.0,499.9500122,0.07,50.0,103.0,-2.0
3.0,4.0,4.0,3240.1293307989254,2.0,4.0,579.9500122,0.1700000015,50.0,111.0,0.0
3.0,4.0,5.0,2273.9378573522013,3.0,10.0,439.97999954,0.10666666400000001,50.0,111.0,1.0
3.0,4.0,2.0,2294.744125089321,4.0,8.0,999.960022,0.12000000225,50.0,111.0,-2.0
3.0,4.0,4.0,2294.744125089321,5.0,5.0,629.95002368,0.11200000079999999,50.0,111.0,0.0
3.0,4.0,5.0,2268.320611749768,5.0,16.0,1079.8300208599999,0.0759999996,50.0,91.0,1.0
3.0,4.0,6.0,1260.664667198738,2.0,4.0,349.93000789999996,0.080000003,50.0,103.0,2.0
3.0,4.0,2.0,3554.832462474426,2.0,2.0,599.9700164999999,0.079999998,50.0,103.0,-2.0
3.0,4.0,3.0,2269.859612380644,5.0,11.0,659.84001156,0.1480000004,50.0,91.0,-1.0
